CO_PROCEDIMENTO,CO_CID,ST_PRINCIPAL,DT_COMPETENCIA
0304070041,C498,S,202306
0304070041,C499,S,202306
0304070041,C52,S,202306
0304070041,C530,S,202306
0304070041,C531,S,202306
0304070041,C538,S,202306
0304070041,C539,S,202306
0304070041,C540,S,202306
0304070041,C541,S,202306
0304070041,C542,S,202306
0304070041,C543,S,202306
0304070041,C548,S,202306
0304070041,C549,S,202306
0304070041,C56,S,202306
0304070041,C570,S,202306
0304070041,C571,S,202306
0304070041,C572,S,202306
0304070041,C573,S,202306
0304070041,C574,S,202306
0304070041,C577,S,202306
0304070041,C578,S,202306
0304070041,C579,S,202306
0304070041,C58,S,202306
0304070041,C620,S,202306
0304070041,C621,S,202306
0304070041,C629,S,202306
0304070041,C64,S,202306
0304070041,C65,S,202306
0304070041,C66,S,202306
0304070041,C670,S,202306
0304070041,C671,S,202306
0304070041,C672,S,202306
0304070041,C673,S,202306
0304070041,C674,S,202306
0304070041,C675,S,202306
0304070041,C676,S,202306
0304070041,C677,S,202306
0304070041,C678,S,202306
0304070041,C679,S,202306
0304070041,C690,S,202306
0304070041,C691,S,202306
0304070041,C692,S,202306
0304070041,C693,S,202306
0304070041,C694,S,202306
0304070041,C695,S,202306
0304070041,C696,S,202306
0304070041,C698,S,202306
0304070041,C699,S,202306
0304070041,C700,S,202306
0304070041,C701,S,202306
0304070041,C709,S,202306
0304070041,C710,S,202306
0304070041,C711,S,202306
0304070041,C712,S,202306
0304070041,C713,S,202306
0304070041,C714,S,202306
0304070041,C715,S,202306
0304070041,C716,S,202306
0304070041,C717,S,202306
0304070041,C718,S,202306
0304070041,C719,S,202306
0304070041,C720,S,202306
0304070041,C721,S,202306
0304070041,C722,S,202306
0304070041,C723,S,202306
0304070041,C724,S,202306
0304070041,C725,S,202306
0304070041,C728,S,202306
0304070041,C729,S,202306
0304070041,C73,S,202306
0304070041,C740,S,202306
0304070041,C741,S,202306
0304070041,C749,S,202306
0304070041,C750,S,202306
0304070041,C751,S,202306
0304070041,C752,S,202306
0304070041,C753,S,202306
0304070041,C754,S,202306
0304070041,C755,S,202306
0304070041,C758,S,202306
0304070041,C759,S,202306
0304070041,C760,S,202306
0304070041,C761,S,202306
0304070041,C762,S,202306
0304070041,C763,S,202306
0304070041,C764,S,202306
0304070041,C765,S,202306
0304070041,C767,S,202306
0304070041,C768,S,202306
0304070041,C80,S,202306
0304070041,C811,S,202306
0304070041,C812,S,202306
0304070041,C813,S,202306
0304070041,C817,S,202306
0304070041,C819,S,202306
0304070041,C830,S,202306
0304070041,C831,S,202306
0304070041,C832,S,202306
0304070041,C833,S,202306
0304070041,C834,S,202306
0304070041,C835,S,202306
0304070041,C836,S,202306
0304070041,C837,S,202306
0304070041,C838,S,202306
0304070041,C839,S,202306
0304070041,C844,S,202306
0304070041,C910,S,202306
0304070041,C915,S,202306
0304070041,C920,S,202306
0304070041,C921,S,202306
0304070041,C923,S,202306
0304070041,C924,S,202306
0304070041,C925,S,202306
0304070041,C927,S,202306
0304070041,C930,S,202306
0304070041,C931,S,202306
0304070041,C957,S,202306
0304070041,C960,S,202306
0304070041,C961,S,202306
0304070041,C962,S,202306
0304070041,C963,S,202306
0304070041,C967,S,202306
0304070041,C969,S,202306
0304070041,D392,S,202306
0304070041,D430,S,202306
0304070041,D431,S,202306
0304070041,D432,S,202306
0304070041,D433,S,202306
0304070041,D434,S,202306
0304070041,D437,S,202306
0304070041,D439,S,202306
0304070041,D460,S,202306
0304070041,D461,S,202306
0304070041,D462,S,202306
0304070041,D463,S,202306
0304070041,D464,S,202306
0304070041,D467,S,202306
0304070041,D469,S,202306
0304070050,C400,S,202306
0304070050,C401,S,202306
0304070050,C402,S,202306
0304070050,C403,S,202306
0304070050,C408,S,202306
0304070050,C409,S,202306
0304070050,C410,S,202306
0304070050,C411,S,202306
0304070050,C412,S,202306
0304070050,C413,S,202306
0304070050,C414,S,202306
0304070050,C418,S,202306
0304070050,C419,S,202306
0304070068,C835,S,202306
0304070068,C910,S,202306
0304070068,C920,S,202306
0304070068,C924,S,202306
0304070076,C835,S,202306
0304070076,C910,S,202306
0304070076,C920,S,202306
0304070076,C924,S,202306
0304080012,C000,S,202306
0304080012,C001,S,202306
0304080012,C002,S,202306
0304080012,C003,S,202306
0304080012,C004,S,202306
0304080012,C005,S,202306
0304080012,C006,S,202306
0304080012,C008,S,202306
0304080012,C009,S,202306
0304080012,C01,S,202306
0304080012,C020,S,202306
0304080012,C021,S,202306
0304080012,C022,S,202306
0304080012,C023,S,202306
0304080012,C024,S,202306
0304080012,C028,S,202306
0304080012,C029,S,202306
0304080012,C030,S,202306
0304080012,C031,S,202306
0304080012,C039,S,202306
0304080012,C040,S,202306
0304080012,C041,S,202306
0304080012,C048,S,202306
0304080012,C049,S,202306
0304080012,C050,S,202306
0304080012,C051,S,202306
0304080012,C052,S,202306
0304080012,C058,S,202306
0304080012,C059,S,202306
0304080012,C060,S,202306
0304080012,C061,S,202306
0304080012,C062,S,202306
0304080012,C068,S,202306
0304080012,C069,S,202306
0304080012,C07,S,202306
0304080012,C080,S,202306
0304080012,C081,S,202306
0304080012,C088,S,202306
0304080012,C089,S,202306
0304080012,C090,S,202306
0304080012,C091,S,202306
0304080012,C098,S,202306
0304080012,C099,S,202306
0304080012,C100,S,202306
0304080012,C101,S,202306
0304080012,C102,S,202306
0304080012,C103,S,202306
0304080012,C104,S,202306
0304080012,C108,S,202306
0304080012,C109,S,202306
0304080012,C110,S,202306
0304080012,C111,S,202306
0304080012,C112,S,202306
0304080012,C113,S,202306
0304080012,C118,S,202306
0304080012,C119,S,202306
0304080012,C12,S,202306
0304080012,C130,S,202306
0304080012,C131,S,202306
0304080012,C132,S,202306
0304080012,C138,S,202306
0304080012,C139,S,202306
0304080012,C140,S,202306
0304080012,C142,S,202306
0304080012,C148,S,202306
0304080012,C180,S,202306
0304080012,C181,S,202306
0304080012,C182,S,202306
0304080012,C183,S,202306
0304080012,C184,S,202306
0304080012,C185,S,202306
0304080012,C186,S,202306
0304080012,C187,S,202306
0304080012,C188,S,202306
0304080012,C189,S,202306
0304080012,C19,S,202306
0304080012,C20,S,202306
0304080012,C220,S,202306
0304080012,C221,S,202306
0304080012,C222,S,202306
0304080012,C223,S,202306
0304080012,C224,S,202306
0304080012,C227,S,202306
0304080012,C229,S,202306
0304080012,C250,S,202306
0304080012,C251,S,202306
0304080012,C252,S,202306
0304080012,C253,S,202306
0304080012,C254,S,202306
0304080012,C257,S,202306
0304080012,C258,S,202306
0304080012,C259,S,202306
0304080012,C300,S,202306
0304080012,C301,S,202306
0304080012,C310,S,202306
0304080012,C311,S,202306
0304080012,C312,S,202306
0304080012,C313,S,202306
0304080012,C318,S,202306
0304080012,C319,S,202306
0304080012,C340,S,202306
0304080012,C341,S,202306
0304080012,C342,S,202306
0304080012,C343,S,202306
0304080012,C348,S,202306
0304080012,C349,S,202306
0304080012,C37,S,202306
0304080012,C380,S,202306
0304080012,C381,S,202306
0304080012,C382,S,202306
0304080012,C383,S,202306
0304080012,C384,S,202306
0304080012,C388,S,202306
0304080012,C390,S,202306
0304080012,C398,S,202306
0304080012,C399,S,202306
0304080012,C400,S,202306
0304080012,C401,S,202306
0304080012,C402,S,202306
0304080012,C403,S,202306
0304080012,C408,S,202306
0304080012,C409,S,202306
0304080012,C410,S,202306
0304080012,C411,S,202306
0304080012,C412,S,202306
0304080012,C413,S,202306
0304080012,C414,S,202306
0304080012,C418,S,202306
0304080012,C419,S,202306
0304080012,C430,S,202306
0304080012,C431,S,202306
0304080012,C432,S,202306
0304080012,C433,S,202306
0304080012,C434,S,202306
0304080012,C435,S,202306
0304080012,C436,S,202306
0304080012,C437,S,202306
0304080012,C438,S,202306
0304080012,C439,S,202306
0304080012,C440,S,202306
0304080012,C441,S,202306
0304080012,C442,S,202306
0304080012,C443,S,202306
0304080012,C444,S,202306
0304080012,C445,S,202306
0304080012,C446,S,202306
0304080012,C447,S,202306
0304080012,C448,S,202306
0304080012,C449,S,202306
0304080012,C470,S,202306
0304080012,C471,S,202306
0304080012,C472,S,202306
0304080012,C473,S,202306
0304080012,C474,S,202306
0304080012,C475,S,202306
0304080012,C476,S,202306
0304080012,C478,S,202306
0304080012,C479,S,202306
0304080012,C480,S,202306
0304080012,C481,S,202306
0304080012,C482,S,202306
0304080012,C488,S,202306
0304080012,C490,S,202306
0304080012,C491,S,202306
0304080012,C492,S,202306
0304080012,C493,S,202306
0304080012,C494,S,202306
0304080012,C495,S,202306
0304080012,C496,S,202306
0304080012,C498,S,202306
0304080012,C499,S,202306
0304080012,C52,S,202306
0304080012,C530,S,202306
0304080012,C531,S,202306
0304080012,C538,S,202306
0304080012,C539,S,202306
0304080012,C540,S,202306
0304080012,C541,S,202306
0304080012,C542,S,202306
0304080012,C543,S,202306
0304080012,C548,S,202306
0304080012,C549,S,202306
0304080012,C56,S,202306
0304080012,C570,S,202306
0304080012,C571,S,202306
0304080012,C572,S,202306
0304080012,C573,S,202306
0304080012,C574,S,202306
0304080012,C577,S,202306
0304080012,C578,S,202306
0304080012,C579,S,202306
0304080012,C58,S,202306
0304080012,C620,S,202306
0304080012,C621,S,202306
0304080012,C629,S,202306
0304080012,C64,S,202306
0304080012,C65,S,202306
0304080012,C66,S,202306
0304080012,C670,S,202306
0304080012,C671,S,202306
0304080012,C672,S,202306
0304080012,C673,S,202306
0304080012,C674,S,202306
0304080012,C675,S,202306
0304080012,C676,S,202306
0304080012,C677,S,202306
0304080012,C678,S,202306
0304080012,C679,S,202306
0304080012,C690,S,202306
0304080012,C691,S,202306
0304080012,C692,S,202306
0304080012,C693,S,202306
0304080012,C694,S,202306
0304080012,C695,S,202306
0304080012,C696,S,202306
0304080012,C698,S,202306
0304080012,C699,S,202306
0304080012,C700,S,202306
0304080012,C701,S,202306
0304080012,C709,S,202306
0304080012,C710,S,202306
0304080012,C711,S,202306
0304080012,C712,S,202306
0304080012,C713,S,202306
0304080012,C714,S,202306
0304080012,C715,S,202306
0304080012,C716,S,202306
0304080012,C717,S,202306
0304080012,C718,S,202306
0304080012,C719,S,202306
0304080012,C720,S,202306
0304080012,C721,S,202306
0304080012,C722,S,202306
0304080012,C723,S,202306
0304080012,C724,S,202306
0304080012,C725,S,202306
0304080012,C728,S,202306
0304080012,C729,S,202306
0304080012,C73,S,202306
0304080012,C740,S,202306
0304080012,C741,S,202306
0304080012,C749,S,202306
0304080012,C750,S,202306
0304080012,C751,S,202306
0304080012,C752,S,202306
0304080012,C753,S,202306
0304080012,C754,S,202306
0304080012,C755,S,202306
0304080012,C758,S,202306
0304080012,C759,S,202306
0304080012,C760,S,202306
0304080012,C761,S,202306
0304080012,C762,S,202306
0304080012,C763,S,202306
0304080012,C764,S,202306
0304080012,C765,S,202306
0304080012,C767,S,202306
0304080012,C768,S,202306
0304080012,C80,S,202306
0304080012,C810,S,202306
0304080012,C811,S,202306
0304080012,C812,S,202306
0304080012,C813,S,202306
0304080012,C817,S,202306
0304080012,C819,S,202306
0304080012,C820,S,202306
0304080012,C821,S,202306
0304080012,C822,S,202306
0304080012,C827,S,202306
0304080012,C829,S,202306
0304080012,C830,S,202306
0304080012,C831,S,202306
0304080012,C832,S,202306
0304080012,C833,S,202306
0304080012,C834,S,202306
0304080012,C835,S,202306
0304080012,C836,S,202306
0304080012,C837,S,202306
0304080012,C838,S,202306
0304080012,C839,S,202306
0304080012,C840,S,202306
0304080012,C841,S,202306
0304080012,C842,S,202306
0304080012,C843,S,202306
0304080012,C844,S,202306
0304080012,C845,S,202306
0304080012,C850,S,202306
0304080012,C851,S,202306
0304080012,C857,S,202306
0304080012,C859,S,202306
0304080012,C910,S,202306
0304080012,C911,S,202306
0304080012,C912,S,202306
0304080012,C913,S,202306
0304080012,C914,S,202306
0304080012,C915,S,202306
0304080012,C917,S,202306
0304080012,C919,S,202306
0304080012,C920,S,202306
0304080012,C921,S,202306
0304080012,C922,S,202306
0304080012,C923,S,202306
0304080012,C924,S,202306
0304080012,C925,S,202306
0304080012,C927,S,202306
0304080012,C929,S,202306
0304080012,C930,S,202306
0304080012,C931,S,202306
0304080012,C932,S,202306
0304080012,C937,S,202306
0304080012,C939,S,202306
0304080012,C940,S,202306
0304080012,C941,S,202306
0304080012,C942,S,202306
0304080012,C943,S,202306
0304080012,C944,S,202306
0304080012,C945,S,202306
0304080012,C947,S,202306
0304080012,C950,S,202306
0304080012,C951,S,202306
0304080012,C952,S,202306
0304080012,C957,S,202306
0304080012,C959,S,202306
0304080012,C960,S,202306
0304080012,C961,S,202306
0304080012,C962,S,202306
0304080012,C963,S,202306
0304080012,C967,S,202306
0304080012,C969,S,202306
0304080012,D392,S,202306
0304080012,D430,S,202306
0304080012,D431,S,202306
0304080012,D432,S,202306
0304080012,D433,S,202306
0304080012,D434,S,202306
0304080012,D437,S,202306
0304080012,D439,S,202306
0304080012,D460,S,202306
0304080012,D461,S,202306
0304080012,D462,S,202306
0304080012,D463,S,202306
0304080012,D464,S,202306
0304080012,D467,S,202306
0304080012,D469,S,202306
0304080012,D70,S,202306
0304080020,C01,S,202306
0304080020,C020,S,202306
0304080020,C021,S,202306
0304080020,C022,S,202306
0304080020,C023,S,202306
0304080020,C024,S,202306
0304080020,C028,S,202306
0304080020,C029,S,202306
0304080020,C030,S,202306
0304080020,C031,S,202306
0304080020,C039,S,202306
0304080020,C040,S,202306
0304080020,C041,S,202306
0304080020,C048,S,202306
0304080020,C049,S,202306
0304080020,C050,S,202306
0304080020,C051,S,202306
0304080020,C052,S,202306
0304080020,C058,S,202306
0304080020,C059,S,202306
0304080020,C060,S,202306
0304080020,C061,S,202306
0304080020,C062,S,202306
0304080020,C068,S,202306
0304080020,C069,S,202306
0304080020,C081,S,202306
0304080020,C088,S,202306
0304080020,C090,S,202306
0304080020,C091,S,202306
0304080020,C098,S,202306
0304080020,C099,S,202306
0304080020,C100,S,202306
0304080020,C101,S,202306
0304080020,C102,S,202306
0304080020,C103,S,202306
0304080020,C104,S,202306
0304080020,C108,S,202306
0304080020,C109,S,202306
0304080020,C110,S,202306
0304080020,C111,S,202306
0304080020,C112,S,202306
0304080020,C113,S,202306
0304080020,C118,S,202306
0304080020,C119,S,202306
0304080020,C12,S,202306
0304080020,C130,S,202306
0304080020,C131,S,202306
0304080020,C132,S,202306
0304080020,C138,S,202306
0304080020,C139,S,202306
0304080020,C140,S,202306
0304080020,C142,S,202306
0304080020,C148,S,202306
0304080020,C150,S,202306
0304080020,C151,S,202306
0304080020,C152,S,202306
0304080020,C153,S,202306
0304080020,C154,S,202306
0304080020,C155,S,202306
0304080020,C158,S,202306
0304080020,C159,S,202306
0304080020,C161,S,202306
0304080020,C162,S,202306
0304080020,C163,S,202306
0304080020,C164,S,202306
0304080020,C165,S,202306
0304080020,C166,S,202306
0304080020,C168,S,202306
0304080020,C180,S,202306
0304080020,C181,S,202306
0304080020,C182,S,202306
0304080020,C183,S,202306
0304080020,C184,S,202306
0304080020,C185,S,202306
0304080020,C186,S,202306
0304080020,C187,S,202306
0304080020,C188,S,202306
0304080020,C189,S,202306
0304080020,C19,S,202306
0304080020,C20,S,202306
0304080020,C210,S,202306
0304080020,C250,S,202306
0304080020,C251,S,202306
0304080020,C252,S,202306
0304080020,C253,S,202306
0304080020,C254,S,202306
0304080020,C257,S,202306
0304080020,C258,S,202306
0304080020,C259,S,202306
0304080020,C320,S,202306
0304080020,C321,S,202306
0304080020,C322,S,202306
0304080020,C323,S,202306
0304080020,C328,S,202306
0304080020,C329,S,202306
0304080020,C400,S,202306
0304080020,C401,S,202306
0304080020,C402,S,202306
0304080020,C403,S,202306
0304080020,C408,S,202306
0304080020,C409,S,202306
0304080020,C410,S,202306
0304080020,C411,S,202306
0304080020,C412,S,202306
0304080020,C413,S,202306
0304080020,C414,S,202306
0304080020,C418,S,202306
0304080020,C419,S,202306
0304080020,C430,S,202306
0304080020,C431,S,202306
0304080020,C432,S,202306
0304080020,C433,S,202306
0304080020,C434,S,202306
0304080020,C435,S,202306
0304080020,C436,S,202306
0304080020,C437,S,202306
0304080020,C438,S,202306
0304080020,C439,S,202306
0304080020,C440,S,202306
0304080020,C441,S,202306
0304080020,C442,S,202306
0304080020,C443,S,202306
0304080020,C444,S,202306
0304080020,C445,S,202306
0304080020,C446,S,202306
0304080020,C447,S,202306
0304080020,C448,S,202306
0304080020,C449,S,202306
0304080020,C450,S,202306
0304080020,C451,S,202306
0304080020,C452,S,202306
0304080020,C457,S,202306
0304080020,C459,S,202306
0304080020,C460,S,202306
0304080020,C461,S,202306
0304080020,C462,S,202306
0304080020,C463,S,202306
0304080020,C467,S,202306
0304080020,C468,S,202306
0304080020,C469,S,202306
0304080020,C470,S,202306
0304080020,C471,S,202306
0304080020,C472,S,202306
0304080020,C473,S,202306
0304080020,C474,S,202306
0304080020,C475,S,202306
0304080020,C476,S,202306
0304080020,C478,S,202306
0304080020,C479,S,202306
0304080020,C480,S,202306
0304080020,C481,S,202306
0304080020,C482,S,202306
0304080020,C488,S,202306
0304080020,C490,S,202306
0304080020,C491,S,202306
0304080020,C492,S,202306
0304080020,C493,S,202306
0304080020,C494,S,202306
0304080020,C495,S,202306
0304080020,C496,S,202306
0304080020,C498,S,202306
0304080020,C499,S,202306
0304080020,C500,S,202306
0304080020,C501,S,202306
0304080020,C502,S,202306
0304080020,C503,S,202306
0304080020,C504,S,202306
0304080020,C505,S,202306
0304080020,C506,S,202306
0304080020,C508,S,202306
0304080020,C509,S,202306
0304080020,C510,S,202306
0304080020,C511,S,202306
0304080020,C512,S,202306
0304080020,C518,S,202306
0304080020,C519,S,202306
0304080020,C52,S,202306
0304080020,C530,S,202306
0304080020,C531,S,202306
0304080020,C538,S,202306
0304080020,C539,S,202306
0304080020,C541,S,202306
0304080020,C542,S,202306
0304080020,C543,S,202306
0304080020,C548,S,202306
0304080020,C549,S,202306
0304080020,C56,S,202306
0304080020,C58,S,202306
0304080020,C600,S,202306
0304080020,C601,S,202306
0304080020,C602,S,202306
0304080020,C608,S,202306
0304080020,C609,S,202306
0304080020,C620,S,202306
0304080020,C621,S,202306
0304080020,C629,S,202306
0304080020,C64,S,202306
0304080020,C65,S,202306
0304080020,C66,S,202306
0304080020,C670,S,202306
0304080020,C671,S,202306
0304080020,C672,S,202306
0304080020,C673,S,202306
0304080020,C674,S,202306
0304080020,C675,S,202306
0304080020,C676,S,202306
0304080020,C677,S,202306
0304080020,C678,S,202306
0304080020,C679,S,202306
0304080020,C680,S,202306
0304080020,C681,S,202306
0304080020,C688,S,202306
0304080020,C689,S,202306
0304080020,C690,S,202306
0304080020,C691,S,202306
0304080020,C692,S,202306
0304080020,C693,S,202306
0304080020,C694,S,202306
0304080020,C695,S,202306
0304080020,C696,S,202306
0304080020,C698,S,202306
0304080020,C699,S,202306
0304080020,C700,S,202306
0304080020,C701,S,202306
0304080020,C709,S,202306
0304080020,C710,S,202306
0304080020,C711,S,202306
